song_name,segment,rig,mean_intensity_corr,peak_intensity_corr,dynamic_range_corr,hue_corr,sat_corr,unique_positions
AKA_AKA_Junge_Junge_-_Vallut_Bass,01_intro,direct_club,0.47250921363391774,0.25866937194581646,0.20366501461570222,0.6376378950005915,0.8000000000000002,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,01_intro,club,0.9781882028697256,0.8527375230584345,0.8549660990582932,0.5924819224927819,0.8000000000000002,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,01_intro,concert,0.993987489779558,0.9969342540468396,0.9969332151567674,0.7200189823594748,0.8000000000000002,19
AKA_AKA_Junge_Junge_-_Vallut_Bass,01_intro,led_bars,0.9848880235374392,0.999934417420298,0.9999314705177741,0.7748534952846752,0.8000000000000002,21
AKA_AKA_Junge_Junge_-_Vallut_Bass,01_intro,reference,1.0,1.0,1.0,1.0,1.0,33
AKA_AKA_Junge_Junge_-_Vallut_Bass,02_intro,direct_club,0.48927531433283517,0.38007702311690617,0.2540355628993553,0.6933844195393397,0.3198378311970838,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,02_intro,club,0.9816148690270502,0.8370498497716965,0.8387622464801412,0.7006641917528312,0.382610541349565,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,02_intro,concert,0.9950178567928155,0.9972884004436433,0.9970478067872742,0.8447582207849678,0.3085497344551115,19
AKA_AKA_Junge_Junge_-_Vallut_Bass,02_intro,led_bars,0.9876274901877834,0.9999453750272725,0.9999413000185617,0.8929360668072516,0.27000499443945897,21
AKA_AKA_Junge_Junge_-_Vallut_Bass,02_intro,reference,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,33
AKA_AKA_Junge_Junge_-_Vallut_Bass,03_intro,direct_club,0.274250445181246,0.18096969369588914,0.4955293871434983,0.9333333333333332,0.8666666666666667,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,03_intro,club,0.6488648441107113,0.5230452486238928,0.8598337327837974,1.0,0.8666666666666667,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,03_intro,concert,0.6617425395553819,0.6639043712605027,0.9972281135472381,1.0,0.8666666666666667,19
AKA_AKA_Junge_Junge_-_Vallut_Bass,03_intro,led_bars,0.6543727575469257,0.6666123449095751,0.9999418853602385,1.0,0.8666666666666667,21
AKA_AKA_Junge_Junge_-_Vallut_Bass,03_intro,reference,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,33
AKA_AKA_Junge_Junge_-_Vallut_Bass,04_verse,direct_club,0.27423584034682547,0.1809696936958892,0.4955236438446686,1.0,0.8666666666666667,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,04_verse,club,0.6488628224319296,0.5230452486238928,0.859865003493038,1.0,0.8666666666666667,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,04_verse,concert,0.6617482623968051,0.6639043712605028,0.9972281135472381,1.0,0.8666666666666667,19
AKA_AKA_Junge_Junge_-_Vallut_Bass,04_verse,led_bars,0.65438111641658,0.6666123449095751,0.9999418853602386,1.0,0.8666666666666667,21
AKA_AKA_Junge_Junge_-_Vallut_Bass,04_verse,reference,1.0,1.0,1.0,1.0,1.0,33
AKA_AKA_Junge_Junge_-_Vallut_Bass,05_chorus,direct_club,0.5558643002176368,0.08849683806722557,0.4182673418768898,0.8739667647608318,0.8000000000000002,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,05_chorus,club,0.8492230533007076,0.9360193447107964,0.9373642657783877,0.9189707041435754,0.8000000000000002,8
AKA_AKA_Junge_Junge_-_Vallut_Bass,05_chorus,concert,0.9967024048157378,0.9988249297950005,0.9988214465440336,0.9764517652455712,0.8000000000000002,19
AKA_AKA_Junge_Junge_-_Vallut_Bass,05_chorus,led_bars,0.9925530181646743,0.9999745935548289,0.9999730978033293,0.9830861056492161,0.8000000000000002,21
AKA_AKA_Junge_Junge_-_Vallut_Bass,05_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Ariana_Grande_-_Into_You,02_verse,direct_club,0.40864272857666,0.28547615977281693,0.24942131829471356,0.7367350061023518,0.8000000000000002,8
Ariana_Grande_-_Into_You,02_verse,club,0.9737302667807795,0.7867308153085041,0.792074854377975,0.8745487195196217,0.8000000000000002,8
Ariana_Grande_-_Into_You,02_verse,concert,0.9925228550333528,0.9962041042238737,0.9961913743606153,0.8885528403440645,0.8000000000000002,19
Ariana_Grande_-_Into_You,02_verse,led_bars,0.9821228315001292,0.9999300526742773,0.9999261222288715,0.8837397199994866,0.8000000000000002,21
Ariana_Grande_-_Into_You,02_verse,reference,1.0,1.0,1.0,1.0,1.0,33
Ariana_Grande_-_Into_You,03_verse,direct_club,0.43166549674119287,0.2950592253862609,0.249598880330841,0.7863369156562223,0.8000000000000002,8
Ariana_Grande_-_Into_You,03_verse,club,0.9709576110312849,0.8087193295050921,0.8128635175785321,0.827221361891537,0.8000000000000002,8
Ariana_Grande_-_Into_You,03_verse,concert,0.9919576757214003,0.9966066191371793,0.9966035042402842,0.8963177665622514,0.8000000000000002,19
Ariana_Grande_-_Into_You,03_verse,led_bars,0.9802064471715916,0.9999235055516604,0.9999185297256927,0.910748246812258,0.8000000000000002,21
Ariana_Grande_-_Into_You,03_verse,reference,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,33
Ariana_Grande_-_Into_You,04_verse,direct_club,0.4082085619488422,0.2743168135112632,0.2354977410150083,0.5956526857401526,0.8000000000000002,8
Ariana_Grande_-_Into_You,04_verse,club,0.9727656445939669,0.7761063092989126,0.7817578692125956,0.7639864503979599,0.8000000000000002,8
Ariana_Grande_-_Into_You,04_verse,concert,0.9926115157531571,0.9963149376579065,0.9963107677506345,0.8513519449222785,0.8000000000000002,19
Ariana_Grande_-_Into_You,04_verse,led_bars,0.9813147208124736,0.9999270591133929,0.9999228132416436,0.8579110733664431,0.8000000000000002,21
Ariana_Grande_-_Into_You,04_verse,reference,1.0,1.0,1.0,1.0,1.0,33
Ariana_Grande_-_Into_You,05_chorus,direct_club,0.6094607625127337,0.1849443428054264,0.48993417367832376,0.7914710205637397,0.8000000000000002,8
Ariana_Grande_-_Into_You,05_chorus,club,0.9816788936227437,0.5261695490688192,0.8625734008886695,0.7997584261660041,0.8000000000000002,8
Ariana_Grande_-_Into_You,05_chorus,concert,0.9950092831819433,0.664253550433071,0.9975841248581783,0.8640069179285647,0.8000000000000002,19
Ariana_Grande_-_Into_You,05_chorus,led_bars,0.3207074926136085,0.6666139547779361,0.9999442858865392,0.8706529859812138,0.8000000000000002,21
Ariana_Grande_-_Into_You,05_chorus,reference,0.9999999999999999,1.0,1.0,1.0,1.0,33
Ariana_Grande_-_Into_You,06_chorus,direct_club,0.43161891843667083,0.2949918645046747,0.24963324908226914,0.6060530530074085,0.8000000000000002,8
Ariana_Grande_-_Into_You,06_chorus,club,0.9709327550438984,0.8085589245127407,0.8126322114382831,0.6013119312291603,0.8000000000000002,8
Ariana_Grande_-_Into_You,06_chorus,concert,0.9919461877402481,0.9966092386359983,0.996606962376473,0.756078036614325,0.8000000000000002,19
Ariana_Grande_-_Into_You,06_chorus,led_bars,0.9802237968444126,0.999921998687674,0.9999176666786335,0.7901586987312705,0.8000000000000002,21
Ariana_Grande_-_Into_You,06_chorus,reference,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,33
Avicii_-_Levels_-_Radio_Edit,02_intro,direct_club,0.4630992228427206,0.2579294241721905,0.2162194076230977,0.6476762105161487,0.8000000000000002,8
Avicii_-_Levels_-_Radio_Edit,02_intro,club,0.9763581832980964,0.8422087863469859,0.8451074180859495,0.7228025805598254,0.8000000000000002,8
Avicii_-_Levels_-_Radio_Edit,02_intro,concert,0.993357719555881,0.996744562184119,0.996742392110161,0.8160319779008228,0.8000000000000002,19
Avicii_-_Levels_-_Radio_Edit,02_intro,led_bars,0.9827878378580118,0.9999324763973965,0.9999299465427444,0.8402936637429964,0.8000000000000002,21
Avicii_-_Levels_-_Radio_Edit,02_intro,reference,1.0,1.0,1.0,1.0,1.0,33
Avicii_-_Levels_-_Radio_Edit,03_chorus,direct_club,0.1353327204371953,0.09393789334238162,0.7494113485296854,0.8014310622669566,0.9333333333333332,8
Avicii_-_Levels_-_Radio_Edit,03_chorus,club,0.3245041660865857,0.26206545787460184,0.9304386307716603,0.8457949358131206,0.9333333333333332,8
Avicii_-_Levels_-_Radio_Edit,03_chorus,concert,0.33082732260165804,0.3320824431828201,0.9987431478898134,0.9131051982052294,0.9333333333333332,19
Avicii_-_Levels_-_Radio_Edit,03_chorus,led_bars,0.3273722911486951,0.3333085377403991,0.9999741938638828,0.9137423805160941,0.9333333333333332,21
Avicii_-_Levels_-_Radio_Edit,03_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Avicii_-_Levels_-_Radio_Edit,04_inst,direct_club,0.2706885678071711,0.18785599266859965,0.49885696068040425,0.6118570881975315,0.8666666666666667,8
Avicii_-_Levels_-_Radio_Edit,04_inst,club,0.64897819098426,0.5241687576645249,0.8608977027894422,0.60265332856779,0.8666666666666667,8
Avicii_-_Levels_-_Radio_Edit,04_inst,concert,0.6616401968802988,0.6641786736961222,0.9975005088828798,0.7513252514635086,0.8666666666666667,19
Avicii_-_Levels_-_Radio_Edit,04_inst,led_bars,0.6547463472743122,0.6666147289687337,0.9999455898996614,0.7901152320713454,0.8666666666666667,21
Avicii_-_Levels_-_Radio_Edit,04_inst,reference,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,33
Avicii_-_Levels_-_Radio_Edit,05_chorus,direct_club,0.40608334475242797,0.28176544367093664,0.24821345516434276,0.5563531261759915,0.5508690241956186,8
Avicii_-_Levels_-_Radio_Edit,05_chorus,club,0.9734879646836013,0.7862342155391268,0.7912462442389082,0.567489423293058,0.32239705148838577,8
Avicii_-_Levels_-_Radio_Edit,05_chorus,concert,0.9924526935843031,0.9962611168789423,0.9962436567726932,0.7256235463001696,0.33946930186045104,19
Avicii_-_Levels_-_Radio_Edit,05_chorus,led_bars,0.982107371728695,0.9999232667091328,0.9999197874774781,0.7710113000877991,0.32864876578999874,21
Avicii_-_Levels_-_Radio_Edit,05_chorus,reference,1.0,0.9999999999999997,0.9999999999999997,1.0,1.0,33
Avicii_-_Levels_-_Radio_Edit,06_inst,direct_club,0.40605374578359116,0.2818990705571742,0.24845555517076812,0.550879928378064,0.39307530913002475,8
Avicii_-_Levels_-_Radio_Edit,06_inst,club,0.9734168502625752,0.786308331620258,0.7914688249925265,0.5251185739907472,0.5267156918879731,8
Avicii_-_Levels_-_Radio_Edit,06_inst,concert,0.9924773444482002,0.9962340194778622,0.9962169924740599,0.6774561872855319,0.5323058338931749,19
Avicii_-_Levels_-_Radio_Edit,06_inst,led_bars,0.9821658075819458,0.9999191242128459,0.9999144060450527,0.7105988214916868,0.525998285607587,21
Avicii_-_Levels_-_Radio_Edit,06_inst,reference,1.0,0.9999999999999997,0.9999999999999997,1.0,1.0,33
Avicii_-_Levels_-_Radio_Edit,07_chorus,direct_club,0.764008797944063,0.7203248833167977,0.6497814950990811,0.7398476507661322,0.3257249395919457,8
Avicii_-_Levels_-_Radio_Edit,07_chorus,club,0.990696518395496,0.9247471148161416,0.9221518642997003,0.7949333744619529,0.5551790655942409,8
Avicii_-_Levels_-_Radio_Edit,07_chorus,concert,0.9971436916332169,0.9986463807695194,0.9925107196808511,0.8780490105345672,0.5550964961554155,19
Avicii_-_Levels_-_Radio_Edit,07_chorus,led_bars,0.9911544475226356,0.9999655218912152,0.9938426566777254,0.8829517106819177,0.5503838098471219,21
Avicii_-_Levels_-_Radio_Edit,07_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Bilderbuch_-_Maschin,01_intro,direct_club,0.0,0.0,1.0,1.0,1.0,8
Bilderbuch_-_Maschin,01_intro,club,0.0,0.0,1.0,1.0,1.0,8
Bilderbuch_-_Maschin,01_intro,concert,0.0,0.0,1.0,1.0,1.0,19
Bilderbuch_-_Maschin,01_intro,led_bars,0.0,0.0,1.0,1.0,1.0,21
Bilderbuch_-_Maschin,01_intro,reference,1.0,1.0,1.0,1.0,1.0,33
Bilderbuch_-_Maschin,02_intro,direct_club,0.2567670056150924,0.16856632698573967,0.5127640418005569,0.6196358327827682,0.8177944695612945,8
Bilderbuch_-_Maschin,02_intro,club,0.6471901225424489,0.5449686771068435,0.8822163748107604,0.5825190134319446,0.5922158750018379,8
Bilderbuch_-_Maschin,02_intro,concert,0.6610036144064305,0.66426243234594,0.9975980357577424,0.7644217768838142,0.6351270131388805,19
Bilderbuch_-_Maschin,02_intro,led_bars,0.6516938020834837,0.6666200101661103,0.9999513811753046,0.7727920808659027,0.6295323190474923,21
Bilderbuch_-_Maschin,02_intro,reference,0.9999999999999999,1.0,1.0,1.0,1.0,33
Bilderbuch_-_Maschin,03_verse,direct_club,0.42470002404155927,0.28038480934896565,0.25610434801806964,0.3622176806692463,0.8000000000000002,8
Bilderbuch_-_Maschin,03_verse,club,0.9740613417580374,0.7874783184749469,0.7924371227797159,0.5496150993297217,0.8000000000000002,8
Bilderbuch_-_Maschin,03_verse,concert,0.9928306713282374,0.9961147443163071,0.9961189610653657,0.7432804429793048,0.8000000000000002,19
Bilderbuch_-_Maschin,03_verse,led_bars,0.9818243132733183,0.9999198529301655,0.9999158067348605,0.772356152104246,0.8000000000000002,21
Bilderbuch_-_Maschin,03_verse,reference,1.0,0.9999999999999997,0.9999999999999997,1.0,1.0,33
Bilderbuch_-_Maschin,04_verse,direct_club,0.2881275360060311,0.18975054482629225,0.4963688357797787,0.6281460511369691,0.8666666666666667,8
Bilderbuch_-_Maschin,04_verse,club,0.6476209738706409,0.5235867370531676,0.8602479691351365,0.853117714684909,0.8666666666666667,8
Bilderbuch_-_Maschin,04_verse,concert,0.6615176822764691,0.6644042484755378,0.9977383364591965,0.8939220212251371,0.8666666666666667,19
Bilderbuch_-_Maschin,04_verse,led_bars,0.6538253252453489,0.6666174786961455,0.9999479124619214,0.8949917531833097,0.8666666666666667,21
Bilderbuch_-_Maschin,04_verse,reference,1.0,1.0,1.0,1.0,1.0,33
Bilderbuch_-_Maschin,05_chorus,direct_club,0.425556164501951,0.2595266718897001,0.2505159319124239,0.5647322992518767,0.8000000000000002,8
Bilderbuch_-_Maschin,05_chorus,club,0.9714316089475522,0.8065227986419524,0.8104847294006805,0.6015769456329861,0.8000000000000002,8
Bilderbuch_-_Maschin,05_chorus,concert,0.9921241592809364,0.9965030764209996,0.9965041760568356,0.7471458268027127,0.8000000000000002,19
Bilderbuch_-_Maschin,05_chorus,led_bars,0.979224015685188,0.9999210846401273,0.9999158403476219,0.7798735793015282,0.8000000000000002,21
Bilderbuch_-_Maschin,05_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Bilderbuch_-_Maschin,06_chorus,direct_club,0.5313585293477633,0.3333333333333333,0.6666666666666666,0.5636377342939037,0.8000000000000002,8
Bilderbuch_-_Maschin,06_chorus,club,0.9670993715883585,0.0,0.6666666666666666,0.5848905789410933,0.9333333333333332,8
Bilderbuch_-_Maschin,06_chorus,concert,0.9973537824656735,0.3333333333333333,1.0,0.7221326178669923,0.8000000000000002,19
Bilderbuch_-_Maschin,06_chorus,led_bars,0.32823825863722733,0.3333333333333333,1.0,0.6438936294555087,0.8000000000000002,21
Bilderbuch_-_Maschin,06_chorus,reference,1.0,1.0,1.0,1.0,1.0,33
Billie_Eilish_-_Therefore_I_Am,02_chorus,direct_club,0.45021925856185757,0.2756091307541981,0.23586988263307096,0.41919056006751276,0.8000000000000002,8
Billie_Eilish_-_Therefore_I_Am,02_chorus,club,0.9760806510866398,0.8333896178791163,0.8364349756082436,0.49027138899060657,0.8000000000000002,8
Billie_Eilish_-_Therefore_I_Am,02_chorus,concert,0.9935765554211096,0.9967443876937576,0.9967435366363756,0.6761856259570155,0.8000000000000002,19
Billie_Eilish_-_Therefore_I_Am,02_chorus,led_bars,0.9830133321963647,0.9999345577100619,0.9999318108060701,0.719505894323901,0.8000000000000002,21
Billie_Eilish_-_Therefore_I_Am,02_chorus,reference,0.9999999999999997,1.0,1.0,1.0,1.0,33
Billie_Eilish_-_Therefore_I_Am,03_verse,direct_club,0.44342690895011105,0.2669390748439146,0.23375732587907258,0.4133965973496128,0.8000000000000002,8
Billie_Eilish_-_Therefore_I_Am,03_verse,club,0.9754097620131675,0.8221493558554718,0.8252080744833875,0.4047519858402282,0.8000000000000002,8
Billie_Eilish_-_Therefore_I_Am,03_verse,concert,0.9933119072101627,0.9964724920623654,0.996471914113588,0.5865410322901695,0.8000000000000002,19
Billie_Eilish_-_Therefore_I_Am,03_verse,led_bars,0.9823024289337234,0.999930733177537,0.9999278395016744,0.6481845909393035,0.8000000000000002,21
Billie_Eilish_-_Therefore_I_Am,03_verse,reference,1.0,0.9999999999999997,0.9999999999999997,1.0,1.0,33
Billie_Eilish_-_Therefore_I_Am,04_chorus,direct_club,0.4039838427904053,0.27904734141938814,0.24691094143602346,0.710571010126022,0.8000000000000002,8
Billie_Eilish_-_Therefore_I_Am,04_chorus,club,0.9733852212965592,0.7863344501093175,0.7914571089368198,0.7612086211212109,0.8000000000000002,8
Billie_Eilish_-_Therefore_I_Am,04_chorus,concert,0.9924783676555728,0.996194028430118,0.9961821767320199,0.8844180998635806,0.8000000000000002,19
Billie_Eilish_-_Therefore_I_Am,04_chorus,led_bars,0.9819148279001472,0.9999231533297657,0.999919238071833,0.8976435333238532,0.8000000000000002,21
Billie_Eilish_-_Therefore_I_Am,04_chorus,reference,0.9999999999999999,1.0,1.0,1.0,1.0,33
Billie_Eilish_-_Therefore_I_Am,05_verse,direct_club,0.2855536555519694,0.19006236981600352,0.49302886846410887,0.731790806951346,0.8666666666666667,8
Billie_Eilish_-_Therefore_I_Am,05_verse,club,0.6479835337396075,0.5248479568674846,0.8613428023553334,0.7246635379888214,0.8666666666666667,8
Billie_Eilish_-_Therefore_I_Am,05_verse,concert,0.6615839328176225,0.6642392818721721,0.9975691411061541,0.8023907653131822,0.8666666666666667,19
Billie_Eilish_-_Therefore_I_Am,05_verse,led_bars,0.6537687224656881,0.6666138585894584,0.9999442292939871,0.8236345584732195,0.8666666666666667,21
Billie_Eilish_-_Therefore_I_Am,05_verse,reference,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,33
Billie_Eilish_-_all_the_good_girls_go_to_hell,01_start,direct_club,0.33331268512156115,0.33330618635373693,0.832925101520036,0.9995973178115052,0.9333333333333332,8
Billie_Eilish_-_all_the_good_girls_go_to_hell,01_start,club,0.3333329929910319,0.3333312989127815,0.977613868455359,0.9974006075786749,0.9333333333333332,8
